beginline,endline,begincolumn,endcolumn,rule,ruleset,package,class,externalInfoUrl,priority,violation_Text,file_Id
"43","43","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","StackNode","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",84
"44","44","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","StackNode","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",84
"44","44","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","StackNode","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",84
"51","51","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","StackNode","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",84
"25","25","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","StackNodeSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",85
"25","25","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","StackNodeSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",85
"41","41","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","StackNodeSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",85
"61","61","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","StackNodeSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",85
"61","61","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","StackNodeSet","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",85
"122","122","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"122","122","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"150","150","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"150","150","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"150","150","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"157","157","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"157","157","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"157","157","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"181","181","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"181","181","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"223","223","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"223","223","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"243","243","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"243","243","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"276","276","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"276","276","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"277","277","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"278","278","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"286","286","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"286","286","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"287","287","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"288","288","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"298","298","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"298","298","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"299","299","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"300","300","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"308","308","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"308","308","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"309","309","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"310","310","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","State","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",86
"32","32","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","TerminalStackNode","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",87
"37","37","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","TerminalStackNode","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",87
"82","82","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.process.extended","TerminalStackNode","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",87
"34","34","0","0","VariableNamingConventions","Naming","net.sourceforge.chaperon.test","AutomatonTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/naming.html#VariableNamingConventions","1","\nVariables should start with a lowercase character, 'E' starts with uppercase character.\n",88
"35","35","0","0","VariableNamingConventions","Naming","net.sourceforge.chaperon.test","AutomatonTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/naming.html#VariableNamingConventions","1","\nVariables should start with a lowercase character, 'T' starts with uppercase character.\n",88
"36","36","0","0","VariableNamingConventions","Naming","net.sourceforge.chaperon.test","AutomatonTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/naming.html#VariableNamingConventions","1","\nVariables should start with a lowercase character, 'F' starts with uppercase character.\n",88
"98","98","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.test","AutomatonTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",88
"104","104","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.test","AutomatonTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",88
"124","124","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.test","AutomatonTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",88
"66","66","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.test","ExtendedParserProcessorTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",89
"73","73","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.test","ExtendedParserProcessorTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",89
"79","79","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.test","ExtendedParserProcessorTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",89
"101","101","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.test","ExtendedParserProcessorTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",89
"177","177","0","0","AvoidPrefixingMethodParameters","Controversial","net.sourceforge.chaperon.test","ExtendedParserProcessorTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/controversial.html#AvoidPrefixingMethodParameters","4","\nAvoid prefixing parameters by in, out or inOut. Uses Javadoc to document this behavior.\n",89
"203","203","0","0","UnnecessaryFullyQualifiedName","Import Statements","net.sourceforge.chaperon.test","ExtendedParserProcessorTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/imports.html#UnnecessaryFullyQualifiedName","4","\nUnnecessary use of fully qualified name 'javax.xml.transform.Transformer' due to existing import 'javax.xml.transform.Transformer'\n",89
"205","205","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.test","ExtendedParserProcessorTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",89
"239","239","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.test","ExtendedParserProcessorTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",89
"241","241","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.test","ExtendedParserProcessorTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",89
"271","271","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.test","ExtendedParserProcessorTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",89
"273","273","0","0","SystemPrintln","Java Logging","net.sourceforge.chaperon.test","ExtendedParserProcessorTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/logging-java.html#SystemPrintln","2","\nSystem.out.println is used\n",89
"296","296","0","0","UnnecessaryParentheses","Unnecessary","net.sourceforge.chaperon.test","ExtendedParserProcessorTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-javascript/rules/ecmascript/unnecessary.html#UnnecessaryParentheses","4","\nThis statement may have some unnecessary parentheses\n",89
"296","296","0","0","UselessParentheses","Unnecessary","net.sourceforge.chaperon.test","ExtendedParserProcessorTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/unnecessary.html#UselessParentheses","4","\nUseless parentheses.\n",89
"31","31","0","0","VariableNamingConventions","Naming","net.sourceforge.chaperon.test","FirstSetTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/naming.html#VariableNamingConventions","1","\nVariables should start with a lowercase character, 'E' starts with uppercase character.\n",90
"32","32","0","0","VariableNamingConventions","Naming","net.sourceforge.chaperon.test","FirstSetTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/naming.html#VariableNamingConventions","1","\nVariables should start with a lowercase character, 'Eprime' starts with uppercase character.\n",90
"33","33","0","0","VariableNamingConventions","Naming","net.sourceforge.chaperon.test","FirstSetTestCase","http://pmd.sourceforge.net/pmd-5.3.2/pmd-java/rules/java/naming.html#VariableNamingConventions","1","\nVariables should start with a lowercase character, 'T' starts with uppercase character.\n",90
